created_at,value
2019-08-21T13:52:37Z,85.00000
2019-08-21T13:53:09Z,82.00000
2019-08-21T13:54:28Z,85.00000
2019-08-21T13:55:15Z,82.00000
2019-08-21T13:55:46Z,79.00000
2019-08-21T13:56:32Z,86.00000
2019-08-21T13:57:19Z,88.00000
2019-08-21T14:45:51Z,69.00000
2019-08-21T14:47:40Z,79.00000
2019-08-21T14:47:55Z,82.00000
2019-08-21T14:48:11Z,80.00000
2019-08-21T14:48:27Z,83.00000
2019-08-21T14:48:43Z,85.00000
2019-08-21T14:48:58Z,86.00000
2019-08-21T14:53:53Z,84.00000
2019-08-21T14:54:09Z,84.00000
2019-08-21T14:54:25Z,85.00000
2019-08-21T14:58:35Z,82.00000
2019-08-21T14:59:22Z,81.00000
2019-08-21T15:00:26Z,83.00000
2019-08-21T15:01:43Z,81.00000
2019-08-21T15:02:46Z,88.00000
2019-08-21T15:03:02Z,77.00000
2019-08-21T15:05:47Z,82.00000
2019-08-21T15:09:25Z,84.00000
2019-08-21T15:10:49Z,83.00000
2019-08-21T15:11:06Z,88.00000
2019-08-21T15:11:42Z,86.00000
2019-08-21T15:11:57Z,78.00000
2019-08-21T15:13:24Z,72.00000
2019-08-21T15:13:39Z,72.00000
2019-08-21T15:14:09Z,81.00000
2019-08-21T15:14:40Z,84.00000
2019-08-21T15:15:13Z,89.00000
2019-08-21T15:17:26Z,80.00000
2019-08-21T15:17:42Z,76.00000
2019-08-21T15:18:30Z,77.00000
2019-08-21T15:19:01Z,74.00000
2019-08-21T15:20:17Z,80.00000
2019-08-21T15:21:04Z,82.00000
2019-08-21T15:22:06Z,85.00000
2019-08-21T15:22:54Z,85.00000
2019-08-21T15:23:40Z,85.00000
2019-08-21T15:24:26Z,82.00000
2019-08-21T15:25:44Z,79.00000
2019-08-21T15:27:01Z,78.00000
2019-08-21T15:27:47Z,85.00000
2019-08-21T15:28:48Z,85.00000
2019-08-21T15:29:41Z,85.00000
2019-08-21T15:30:12Z,87.00000
2019-08-21T15:30:42Z,88.00000
2019-08-21T15:31:13Z,89.00000
2019-08-21T15:31:44Z,90.00000
2019-08-21T15:32:15Z,91.00000
2019-08-21T15:33:33Z,93.00000
2019-08-21T15:34:50Z,93.00000
2019-08-21T15:35:21Z,93.00000
2019-08-21T15:36:54Z,93.00000
2019-08-21T15:37:41Z,93.00000
2019-08-21T15:37:56Z,93.00000
