created_at,value
2019-08-21T19:23:09 IST,21.00000
2019-08-21T19:23:55 IST,21.00000
2019-08-21T19:25:13 IST,20.00000
2019-08-21T19:26:00 IST,20.00000
2019-08-21T19:26:45 IST,20.00000
2019-08-21T20:16:20 IST,42.00000
2019-08-21T20:16:35 IST,39.00000
2019-08-21T20:18:53 IST,26.00000
2019-08-21T20:19:55 IST,24.00000
2019-08-21T20:20:10 IST,24.00000
2019-08-21T20:20:57 IST,23.00000
2019-08-21T20:21:12 IST,23.00000
2019-08-21T20:22:15 IST,22.00000
2019-08-21T20:22:30 IST,22.00000
2019-08-21T20:22:46 IST,22.00000
2019-08-21T20:23:01 IST,22.00000
2019-08-21T20:23:16 IST,22.00000
2019-08-21T20:23:31 IST,22.00000
2019-08-21T20:26:53 IST,23.00000
2019-08-21T20:28:09 IST,27.00000
2019-08-21T20:29:26 IST,25.00000
2019-08-21T20:30:43 IST,22.00000
2019-08-21T20:30:59 IST,21.00000
2019-08-21T20:31:45 IST,21.00000
2019-08-21T20:33:21 IST,21.00000
2019-08-21T20:34:38 IST,21.00000
2019-08-21T20:35:47 IST,21.00000
2019-08-21T20:37:20 IST,21.00000
2019-08-21T20:37:51 IST,21.00000
2019-08-21T20:39:26 IST,21.00000
2019-08-21T20:40:31 IST,21.00000
2019-08-21T20:41:39 IST,21.00000
2019-08-21T20:42:32 IST,21.00000
2019-08-21T20:44:22 IST,20.00000
2019-08-21T20:45:39 IST,20.00000
2019-08-21T20:46:42 IST,21.00000
2019-08-21T20:48:29 IST,21.00000
2019-08-21T20:49:16 IST,21.00000
2019-08-21T20:49:47 IST,21.00000
2019-08-21T20:50:33 IST,20.00000
2019-08-21T20:51:20 IST,20.00000
2019-08-21T20:52:07 IST,20.00000
2019-08-21T20:53:09 IST,21.00000
2019-08-21T20:53:55 IST,21.00000
2019-08-21T20:54:40 IST,21.00000
2019-08-21T20:55:11 IST,21.00000
2019-08-21T20:55:57 IST,21.00000
