created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2020-03-12 19:44:21 IST,154,,21.00000,,,,,
2020-03-12 19:44:43 IST,155,777,,,,,,
2020-03-12 19:44:59 IST,156,,,94.00000,,,,
2020-03-12 19:45:15 IST,157,774,,,,,,
2020-03-12 19:45:31 IST,158,,,93.00000,,,,
2020-03-12 19:45:46 IST,159,773,,,,,,
2020-03-12 19:46:03 IST,160,,,94.00000,,,,
2020-03-12 19:46:18 IST,161,770,,,,,,
2020-03-12 19:46:33 IST,162,,,94.00000,,,,
2020-03-12 19:46:52 IST,163,773,,,,,,
2020-03-12 19:47:08 IST,164,,,94.00000,,,,
2020-03-12 19:47:23 IST,165,772,,,,,,
2020-03-12 19:47:43 IST,166,,,94.00000,,,,
2020-03-12 19:47:59 IST,167,,21.00000,,,,,
2020-03-12 19:48:16 IST,168,,,94.00000,,,,
2020-03-12 19:48:32 IST,169,769,,,,,,
2020-03-12 19:48:48 IST,170,,21.00000,,,,,
2020-03-12 19:49:06 IST,171,,21.00000,,,,,
2020-03-12 19:49:21 IST,172,764,,,,,,
2020-03-12 19:49:36 IST,173,768,,,,,,
2020-03-12 19:49:52 IST,174,,21.00000,,,,,
2020-03-12 19:50:07 IST,175,,21.00000,,,,,
2020-03-12 19:50:23 IST,176,,21.00000,,,,,
2020-03-12 19:50:39 IST,177,,21.00000,,,,,
2020-03-12 19:50:54 IST,178,,21.00000,,,,,
2020-03-12 19:51:10 IST,179,761,,,,,,
2020-03-12 19:51:26 IST,180,760,,,,,,
2020-03-12 19:51:41 IST,181,762,,,,,,
2020-03-12 19:51:56 IST,182,762,,,,,,
2020-03-12 19:52:12 IST,183,,,94.00000,,,,
2020-03-12 19:52:27 IST,184,760,,,,,,
2020-03-12 19:52:42 IST,185,,,94.00000,,,,
2020-03-12 19:52:57 IST,186,,21.00000,,,,,
2020-03-12 19:53:14 IST,187,,,94.00000,,,,
2020-03-12 19:53:30 IST,188,,,94.00000,,,,
2020-03-12 19:53:46 IST,189,,21.00000,,,,,
2020-03-12 19:54:02 IST,190,,,94.00000,,,,
2020-03-12 19:54:20 IST,191,,,94.00000,,,,
2020-03-12 19:54:35 IST,192,759,,,,,,
2020-03-12 19:54:51 IST,193,,,94.00000,,,,
2020-03-12 19:55:07 IST,194,,21.00000,,,,,
2020-03-12 19:55:22 IST,195,,,94.00000,,,,
2020-03-12 19:55:38 IST,196,758,,,,,,
2020-03-12 19:55:53 IST,197,,,95.00000,,,,
2020-03-12 19:56:08 IST,198,,,95.00000,,,,
2020-03-12 19:56:24 IST,199,,,nan,,,,
2020-03-12 19:56:39 IST,200,,22.00000,,,,,
2020-03-12 19:56:55 IST,201,756,,,,,,
2020-03-12 19:57:11 IST,202,,,94.00000,,,,
2020-03-12 19:57:26 IST,203,,21.00000,,,,,
2020-03-12 19:57:42 IST,204,754,,,,,,
2020-03-12 19:57:57 IST,205,,,95.00000,,,,
2020-03-12 19:58:13 IST,206,754,,,,,,
2020-03-12 19:58:28 IST,207,,,95.00000,,,,
2020-03-12 19:58:43 IST,208,,22.00000,,,,,
2020-03-12 19:59:00 IST,209,,22.00000,,,,,
2020-03-12 19:59:16 IST,210,,21.00000,,,,,
2020-03-12 19:59:31 IST,211,,21.00000,,,,,
2020-03-12 19:59:48 IST,212,750,,,,,,
2020-03-12 20:00:03 IST,213,,21.00000,,,,,
2020-03-12 20:00:22 IST,214,753,,,,,,
2020-03-12 20:00:37 IST,215,,21.00000,,,,,
2020-03-12 20:00:52 IST,216,748,,,,,,
2020-03-12 20:01:08 IST,217,748,,,,,,
2020-03-12 20:01:23 IST,218,,,94.00000,,,,
2020-03-12 20:01:39 IST,219,,21.00000,,,,,
2020-03-12 20:01:55 IST,220,750,,,,,,
2020-03-12 20:02:10 IST,221,,21.00000,,,,,
2020-03-12 20:02:25 IST,222,,21.00000,,,,,
2020-03-12 20:02:41 IST,223,,21.00000,,,,,
2020-03-12 20:02:57 IST,224,,21.00000,,,,,
2020-03-12 20:03:12 IST,225,747,,,,,,
2020-03-12 20:03:28 IST,226,,,94.00000,,,,
2020-03-12 20:03:44 IST,227,,21.00000,,,,,
2020-03-12 20:04:01 IST,228,,,94.00000,,,,
2020-03-12 20:04:16 IST,229,,,94.00000,,,,
2020-03-12 20:04:32 IST,230,,21.00000,,,,,
2020-03-12 20:04:51 IST,231,,21.00000,,,,,
2020-03-12 20:05:07 IST,232,745,,,,,,
2020-03-12 20:05:22 IST,233,,,95.00000,,,,
2020-03-12 20:05:38 IST,234,,22.00000,,,,,
2020-03-12 20:05:53 IST,235,,22.00000,,,,,
2020-03-12 20:06:08 IST,236,740,,,,,,
2020-03-12 20:06:24 IST,237,,21.00000,,,,,
2020-03-12 20:06:39 IST,238,,22.00000,,,,,
2020-03-12 20:06:54 IST,239,,,95.00000,,,,
2020-03-12 20:07:10 IST,240,739,,,,,,
2020-03-12 20:07:26 IST,241,,22.00000,,,,,
2020-03-12 20:07:41 IST,242,738,,,,,,
2020-03-12 20:07:58 IST,243,739,,,,,,
2020-03-12 20:08:13 IST,244,738,,,,,,
2020-03-12 20:08:30 IST,245,738,,,,,,
2020-03-12 20:08:45 IST,246,738,,,,,,
2020-03-12 20:09:03 IST,247,,22.00000,,,,,
2020-03-12 20:09:20 IST,248,,,95.00000,,,,
2020-03-12 20:09:36 IST,249,737,,,,,,
2020-03-12 20:09:52 IST,250,737,,,,,,
2020-03-12 20:10:07 IST,251,,,95.00000,,,,
2020-03-12 20:10:23 IST,252,,22.00000,,,,,
2020-03-12 20:10:40 IST,253,,,95.00000,,,,
2020-03-12 20:10:56 IST,254,737,,,,,,
2020-03-12 20:11:11 IST,255,,22.00000,,,,,
2020-03-12 20:11:26 IST,256,738,,,,,,
2020-03-12 20:11:43 IST,257,,22.00000,,,,,
2020-03-12 20:11:58 IST,258,,22.00000,,,,,
2020-03-12 20:12:14 IST,259,,22.00000,,,,,
2020-03-12 20:12:29 IST,260,738,,,,,,
2020-03-12 20:12:45 IST,261,738,,,,,,
2020-03-12 20:13:04 IST,262,,,95.00000,,,,
2020-03-12 20:13:20 IST,263,738,,,,,,
2020-03-12 20:13:35 IST,264,,,95.00000,,,,
2020-03-12 20:13:51 IST,265,,,95.00000,,,,
2020-03-12 20:14:06 IST,266,,23.00000,,,,,
2020-03-12 20:14:22 IST,267,,22.00000,,,,,
2020-03-12 20:14:37 IST,268,,22.00000,,,,,
2020-03-12 20:14:52 IST,269,,22.00000,,,,,
2020-03-12 20:15:07 IST,270,,22.00000,,,,,
2020-03-12 20:15:22 IST,271,,22.00000,,,,,
2020-03-12 20:15:38 IST,272,,22.00000,,,,,
2020-03-12 20:15:54 IST,273,,22.00000,,,,,
2020-03-12 20:16:10 IST,274,,,95.00000,,,,
2020-03-12 20:16:25 IST,275,,,95.00000,,,,
2020-03-12 20:16:40 IST,276,738,,,,,,
2020-03-12 20:16:56 IST,277,738,,,,,,
2020-03-12 20:17:11 IST,278,737,,,,,,
2020-03-12 20:17:27 IST,279,736,,,,,,
2020-03-12 20:17:47 IST,280,736,,,,,,
2020-03-12 20:18:02 IST,281,740,,,,,,
2020-03-12 20:18:21 IST,282,736,,,,,,
2020-03-12 20:18:37 IST,283,736,,,,,,
2020-03-12 20:18:53 IST,284,,22.00000,,,,,
2020-03-12 20:19:08 IST,285,,22.00000,,,,,
2020-03-12 20:19:23 IST,286,735,,,,,,
2020-03-12 20:19:40 IST,287,735,,,,,,
2020-03-12 20:19:56 IST,288,734,,,,,,
2020-03-12 20:20:14 IST,289,734,,,,,,
2020-03-12 20:20:30 IST,290,,22.00000,,,,,
2020-03-12 20:20:45 IST,291,,22.00000,,,,,
2020-03-12 20:21:01 IST,292,732,,,,,,
2020-03-12 20:21:21 IST,293,,22.00000,,,,,
2020-03-12 20:21:37 IST,294,,,95.00000,,,,
2020-03-12 20:21:53 IST,295,,nan,,,,,
2020-03-12 20:22:09 IST,296,,22.00000,,,,,
2020-03-12 20:22:25 IST,297,732,,,,,,
2020-03-12 20:22:41 IST,298,729,,,,,,
2020-03-12 20:22:56 IST,299,,,95.00000,,,,
2020-03-12 20:23:13 IST,300,,22.00000,,,,,
2020-03-12 20:23:29 IST,301,,,95.00000,,,,
2020-03-12 20:23:45 IST,302,,,95.00000,,,,
2020-03-12 20:24:00 IST,303,,22.00000,,,,,
2020-03-12 20:24:16 IST,304,,,95.00000,,,,
2020-03-12 20:24:32 IST,305,729,,,,,,
2020-03-12 20:24:48 IST,306,,,95.00000,,,,
2020-03-12 20:25:05 IST,307,,22.00000,,,,,
2020-03-12 20:25:20 IST,308,,22.00000,,,,,
2020-03-12 20:25:36 IST,309,729,,,,,,
2020-03-12 20:25:52 IST,310,729,,,,,,
2020-03-12 20:26:07 IST,311,,22.00000,,,,,
2020-03-12 20:26:23 IST,312,729,,,,,,
2020-03-12 20:26:39 IST,313,,22.00000,,,,,
2020-03-12 20:26:54 IST,314,,,95.00000,,,,
2020-03-12 20:27:10 IST,315,,,95.00000,,,,
2020-03-12 20:27:26 IST,316,728,,,,,,
2020-03-12 20:27:41 IST,317,728,,,,,,
2020-03-12 20:27:57 IST,318,728,,,,,,
2020-03-12 20:28:13 IST,319,,,95.00000,,,,
2020-03-12 20:28:28 IST,320,728,,,,,,
2020-03-12 20:28:43 IST,321,,22.00000,,,,,
2020-03-12 20:28:58 IST,322,,22.00000,,,,,
2020-03-12 20:29:14 IST,323,,,95.00000,,,,
2020-03-12 20:29:30 IST,324,732,,,,,,
2020-03-12 20:29:46 IST,325,,,95.00000,,,,
2020-03-12 20:30:01 IST,326,,22.00000,,,,,
2020-03-12 20:30:16 IST,327,727,,,,,,
2020-03-12 20:30:31 IST,328,,22.00000,,,,,
2020-03-12 20:30:47 IST,329,,,95.00000,,,,
2020-03-12 20:31:05 IST,330,727,,,,,,
2020-03-12 20:31:21 IST,331,727,,,,,,
2020-03-12 20:31:37 IST,332,,22.00000,,,,,
2020-03-12 20:31:53 IST,333,,22.00000,,,,,
2020-03-12 20:32:08 IST,334,727,,,,,,
2020-03-12 20:32:24 IST,335,,22.00000,,,,,
2020-03-12 20:32:39 IST,336,,22.00000,,,,,
2020-03-12 20:32:56 IST,337,726,,,,,,
2020-03-12 20:33:14 IST,338,,,95.00000,,,,
2020-03-12 20:33:29 IST,339,726,,,,,,
2020-03-12 20:33:45 IST,340,,22.00000,,,,,
2020-03-12 20:34:01 IST,341,,22.00000,,,,,
2020-03-12 20:34:16 IST,342,,,95.00000,,,,
2020-03-12 20:34:32 IST,343,,22.00000,,,,,
2020-03-12 20:34:47 IST,344,725,,,,,,
2020-03-12 20:35:03 IST,345,725,,,,,,
2020-03-12 20:35:18 IST,346,,,95.00000,,,,
2020-03-12 20:35:34 IST,347,,,95.00000,,,,
2020-03-12 20:35:49 IST,348,,22.00000,,,,,
2020-03-12 20:36:05 IST,349,724,,,,,,
2020-03-12 20:36:20 IST,350,723,,,,,,
2020-03-12 20:36:36 IST,351,,22.00000,,,,,
2020-03-12 20:36:51 IST,352,722,,,,,,
2020-03-12 20:37:07 IST,353,,,95.00000,,,,
2020-03-12 20:37:23 IST,354,722,,,,,,
2020-03-12 20:37:39 IST,355,722,,,,,,
2020-03-12 20:37:55 IST,356,722,,,,,,
2020-03-12 20:38:11 IST,357,721,,,,,,
2020-03-12 20:38:26 IST,358,,,95.00000,,,,
2020-03-12 20:38:41 IST,359,721,,,,,,
2020-03-12 20:38:56 IST,360,,,95.00000,,,,
2020-03-12 20:39:12 IST,361,721,,,,,,
2020-03-12 20:39:27 IST,362,721,,,,,,
2020-03-12 20:39:43 IST,363,721,,,,,,
2020-03-12 20:39:59 IST,364,721,,,,,,
2020-03-12 20:40:14 IST,365,,,95.00000,,,,
2020-03-12 20:40:30 IST,366,721,,,,,,
2020-03-12 20:40:45 IST,367,,,95.00000,,,,
2020-03-12 20:41:00 IST,368,,22.00000,,,,,
2020-03-12 20:41:15 IST,369,,,95.00000,,,,
2020-03-12 20:41:31 IST,370,,22.00000,,,,,
2020-03-12 20:41:47 IST,371,,22.00000,,,,,
2020-03-12 20:42:02 IST,372,,22.00000,,,,,
2020-03-12 20:42:18 IST,373,721,,,,,,
2020-03-12 20:42:35 IST,374,,,95.00000,,,,
2020-03-12 20:42:51 IST,375,,22.00000,,,,,
2020-03-12 20:43:08 IST,376,,22.00000,,,,,
2020-03-12 20:43:23 IST,377,,22.00000,,,,,
2020-03-12 20:43:39 IST,378,,,95.00000,,,,
2020-03-12 20:43:54 IST,379,,,95.00000,,,,
2020-03-12 20:44:10 IST,380,,,95.00000,,,,
2020-03-12 20:44:26 IST,381,720,,,,,,
2020-03-12 20:44:41 IST,382,720,,,,,,
2020-03-12 20:44:56 IST,383,720,,,,,,
2020-03-12 20:45:12 IST,384,,,95.00000,,,,
2020-03-12 20:45:28 IST,385,720,,,,,,
2020-03-12 20:45:44 IST,386,720,,,,,,
2020-03-12 20:45:59 IST,387,720,,,,,,
2020-03-12 20:46:14 IST,388,720,,,,,,
2020-03-12 20:46:31 IST,389,,22.00000,,,,,
2020-03-12 20:46:46 IST,390,,,95.00000,,,,
2020-03-12 20:47:01 IST,391,,22.00000,,,,,
2020-03-12 20:47:17 IST,392,720,,,,,,
2020-03-12 20:47:33 IST,393,718,,,,,,
2020-03-12 20:47:49 IST,394,718,,,,,,
2020-03-12 20:48:04 IST,395,718,,,,,,
2020-03-12 20:48:20 IST,396,717,,,,,,
2020-03-12 20:48:36 IST,397,718,,,,,,
2020-03-12 20:48:51 IST,398,717,,,,,,
2020-03-12 20:49:07 IST,399,,,95.00000,,,,
2020-03-12 20:49:22 IST,400,,,95.00000,,,,
2020-03-12 20:49:38 IST,401,716,,,,,,
2020-03-12 20:49:54 IST,402,,22.00000,,,,,
2020-03-12 20:50:11 IST,403,,,95.00000,,,,
2020-03-12 20:50:26 IST,404,,22.00000,,,,,
2020-03-12 20:50:41 IST,405,716,,,,,,
2020-03-12 20:50:56 IST,406,716,,,,,,
2020-03-12 20:51:12 IST,407,,22.00000,,,,,
2020-03-12 20:51:27 IST,408,,22.00000,,,,,
2020-03-12 20:51:44 IST,409,,22.00000,,,,,
2020-03-12 20:51:59 IST,410,716,,,,,,
2020-03-12 20:52:15 IST,411,,22.00000,,,,,
2020-03-12 20:52:31 IST,412,,22.00000,,,,,
2020-03-12 20:52:46 IST,413,,22.00000,,,,,
2020-03-12 20:53:01 IST,414,,22.00000,,,,,
2020-03-12 20:53:17 IST,415,,22.00000,,,,,
2020-03-12 20:53:32 IST,416,715,,,,,,
2020-03-12 20:53:47 IST,417,,,95.00000,,,,
2020-03-12 20:54:03 IST,418,716,,,,,,
2020-03-12 20:54:18 IST,419,,,95.00000,,,,
2020-03-12 20:54:33 IST,420,715,,,,,,
2020-03-12 20:54:49 IST,421,715,,,,,,
2020-03-12 20:55:04 IST,422,715,,,,,,
2020-03-12 20:55:19 IST,423,,,95.00000,,,,
2020-03-12 20:55:34 IST,424,,22.00000,,,,,
2020-03-12 20:55:50 IST,425,,22.00000,,,,,
2020-03-12 20:56:05 IST,426,714,,,,,,
2020-03-12 20:56:21 IST,427,713,,,,,,
2020-03-12 20:56:36 IST,428,,,95.00000,,,,
2020-03-12 20:56:52 IST,429,716,,,,,,
2020-03-12 20:57:07 IST,430,,,95.00000,,,,
2020-03-12 20:57:25 IST,431,,22.00000,,,,,
2020-03-12 20:57:41 IST,432,712,,,,,,
2020-03-12 20:57:56 IST,433,,,95.00000,,,,
2020-03-12 20:58:13 IST,434,712,,,,,,
2020-03-12 20:58:29 IST,435,,,95.00000,,,,
2020-03-12 20:58:44 IST,436,,22.00000,,,,,
2020-03-12 20:59:01 IST,437,,22.00000,,,,,
2020-03-12 20:59:16 IST,438,,22.00000,,,,,
2020-03-12 20:59:31 IST,439,,22.00000,,,,,
2020-03-12 20:59:47 IST,440,,22.00000,,,,,
2020-03-12 21:00:02 IST,441,715,,,,,,
2020-03-12 21:00:17 IST,442,,22.00000,,,,,
2020-03-12 21:00:33 IST,443,,22.00000,,,,,
2020-03-12 21:00:49 IST,444,,22.00000,,,,,
2020-03-12 21:01:04 IST,445,,22.00000,,,,,
2020-03-12 21:01:20 IST,446,,22.00000,,,,,
2020-03-12 21:01:36 IST,447,709,,,,,,
2020-03-12 21:01:51 IST,448,,,95.00000,,,,
2020-03-12 21:02:06 IST,449,,,95.00000,,,,
2020-03-12 21:02:22 IST,450,,,95.00000,,,,
2020-03-12 21:02:38 IST,451,,22.00000,,,,,
2020-03-12 21:02:54 IST,452,,,95.00000,,,,
2020-03-12 21:03:10 IST,453,,22.00000,,,,,
2020-03-12 21:03:25 IST,454,,22.00000,,,,,
2020-03-12 21:03:41 IST,455,708,,,,,,
2020-03-12 21:03:57 IST,456,708,,,,,,
2020-03-12 21:04:13 IST,457,,,95.00000,,,,
2020-03-12 21:04:28 IST,458,708,,,,,,
2020-03-12 21:04:44 IST,459,,,95.00000,,,,
2020-03-12 21:05:00 IST,460,,,95.00000,,,,
2020-03-12 21:05:15 IST,461,706,,,,,,
2020-03-12 21:05:30 IST,462,706,,,,,,
2020-03-12 21:05:45 IST,463,706,,,,,,
2020-03-12 21:06:01 IST,464,,,95.00000,,,,
2020-03-12 21:06:16 IST,465,,22.00000,,,,,
2020-03-12 21:06:34 IST,466,,,95.00000,,,,
2020-03-12 21:06:50 IST,467,,22.00000,,,,,
2020-03-12 21:07:06 IST,468,705,,,,,,
2020-03-12 21:07:22 IST,469,,22.00000,,,,,
2020-03-12 21:07:38 IST,470,,22.00000,,,,,
2020-03-12 21:07:53 IST,471,705,,,,,,
2020-03-12 21:08:09 IST,472,,,95.00000,,,,
2020-03-12 21:08:24 IST,473,,22.00000,,,,,
2020-03-12 21:08:40 IST,474,,,95.00000,,,,
2020-03-12 21:08:55 IST,475,,22.00000,,,,,
2020-03-12 21:09:10 IST,476,704,,,,,,
2020-03-12 21:09:26 IST,477,703,,,,,,
2020-03-12 21:09:41 IST,478,,,95.00000,,,,
2020-03-12 21:09:56 IST,479,703,,,,,,
2020-03-12 21:10:12 IST,480,,22.00000,,,,,
2020-03-12 21:10:28 IST,481,,22.00000,,,,,
2020-03-12 21:10:46 IST,482,,22.00000,,,,,
2020-03-12 21:11:02 IST,483,,,95.00000,,,,
2020-03-12 21:11:17 IST,484,,22.00000,,,,,
2020-03-12 21:11:32 IST,485,703,,,,,,
2020-03-12 21:11:49 IST,486,703,,,,,,
2020-03-12 21:12:04 IST,487,,22.00000,,,,,
2020-03-12 21:12:19 IST,488,702,,,,,,
2020-03-12 21:12:34 IST,489,,22.00000,,,,,
2020-03-12 21:12:50 IST,490,,,95.00000,,,,
2020-03-12 21:13:05 IST,491,,,95.00000,,,,
2020-03-12 21:13:21 IST,492,,22.00000,,,,,
2020-03-12 21:13:36 IST,493,702,,,,,,
2020-03-12 21:13:55 IST,494,,,94.00000,,,,
2020-03-12 21:14:11 IST,495,701,,,,,,
2020-03-12 21:14:27 IST,496,,,95.00000,,,,
2020-03-12 21:14:43 IST,497,701,,,,,,
2020-03-12 21:14:58 IST,498,,,95.00000,,,,
2020-03-12 21:15:18 IST,499,,,95.00000,,,,
2020-03-12 21:15:34 IST,500,,22.00000,,,,,
2020-03-12 21:15:50 IST,501,698,,,,,,
2020-03-12 21:16:05 IST,502,698,,,,,,
