created_at,value
2020-03-12T18:22:04 IST,22.00000
2020-03-12T18:22:50 IST,22.00000
2020-03-12T19:07:49 IST,23.00000
2020-03-12T19:08:04 IST,23.00000
2020-03-12T19:11:10 IST,22.00000
2020-03-12T19:12:49 IST,22.00000
2020-03-12T19:13:18 IST,22.00000
2020-03-12T19:13:56 IST,22.00000
2020-03-12T19:14:26 IST,22.00000
2020-03-12T19:14:53 IST,22.00000
2020-03-12T19:15:28 IST,22.00000
2020-03-12T19:15:48 IST,22.00000
2020-03-12T19:17:58 IST,22.00000
2020-03-12T19:21:10 IST,22.00000
2020-03-12T19:21:27 IST,22.00000
2020-03-12T19:26:29 IST,22.00000
2020-03-12T19:26:49 IST,22.00000
2020-03-12T19:27:20 IST,22.00000
2020-03-12T19:27:53 IST,22.00000
2020-03-12T19:28:42 IST,22.00000
2020-03-12T19:29:49 IST,22.00000
2020-03-12T19:30:04 IST,22.00000
2020-03-12T19:31:08 IST,22.00000
2020-03-12T19:31:41 IST,22.00000
2020-03-12T19:32:13 IST,21.00000
2020-03-12T19:35:21 IST,21.00000
2020-03-12T19:36:08 IST,22.00000
2020-03-12T19:36:24 IST,22.00000
2020-03-12T19:36:59 IST,22.00000
2020-03-12T19:37:45 IST,22.00000
2020-03-12T19:39:30 IST,22.00000
2020-03-12T19:41:58 IST,21.00000
2020-03-12T19:42:29 IST,21.00000
2020-03-12T19:43:51 IST,21.00000
2020-03-12T19:44:21 IST,21.00000
2020-03-12T19:47:59 IST,21.00000
2020-03-12T19:48:48 IST,21.00000
2020-03-12T19:49:06 IST,21.00000
2020-03-12T19:49:52 IST,21.00000
2020-03-12T19:50:07 IST,21.00000
2020-03-12T19:50:23 IST,21.00000
2020-03-12T19:50:39 IST,21.00000
2020-03-12T19:50:54 IST,21.00000
2020-03-12T19:52:57 IST,21.00000
2020-03-12T19:53:46 IST,21.00000
2020-03-12T19:55:07 IST,21.00000
2020-03-12T19:56:39 IST,22.00000
2020-03-12T19:57:26 IST,21.00000
2020-03-12T19:58:43 IST,22.00000
2020-03-12T19:59:00 IST,22.00000
2020-03-12T19:59:16 IST,21.00000
2020-03-12T19:59:31 IST,21.00000
2020-03-12T20:00:03 IST,21.00000
2020-03-12T20:00:37 IST,21.00000
2020-03-12T20:01:39 IST,21.00000
