created_at,value
2020-03-12T18:22:34 IST,95.00000
2020-03-12T18:23:22 IST,95.00000
2020-03-12T19:07:17 IST,78.00000
2020-03-12T19:07:33 IST,84.00000
2020-03-12T19:08:20 IST,81.00000
2020-03-12T19:08:35 IST,80.00000
2020-03-12T19:10:54 IST,86.00000
2020-03-12T19:11:42 IST,87.00000
2020-03-12T19:15:09 IST,86.00000
2020-03-12T19:18:30 IST,89.00000
2020-03-12T19:18:46 IST,89.00000
2020-03-12T19:19:02 IST,89.00000
2020-03-12T19:20:04 IST,91.00000
2020-03-12T19:20:19 IST,91.00000
2020-03-12T19:20:51 IST,91.00000
2020-03-12T19:21:44 IST,89.00000
2020-03-12T19:22:01 IST,88.00000
2020-03-12T19:25:31 IST,92.00000
2020-03-12T19:25:52 IST,90.00000
2020-03-12T19:26:13 IST,89.00000
2020-03-12T19:27:37 IST,90.00000
2020-03-12T19:28:25 IST,90.00000
2020-03-12T19:29:17 IST,94.00000
2020-03-12T19:31:23 IST,95.00000
2020-03-12T19:31:57 IST,93.00000
2020-03-12T19:32:29 IST,94.00000
2020-03-12T19:33:31 IST,94.00000
2020-03-12T19:35:06 IST,91.00000
2020-03-12T19:35:52 IST,93.00000
2020-03-12T19:37:15 IST,93.00000
2020-03-12T19:38:38 IST,93.00000
2020-03-12T19:39:09 IST,95.00000
2020-03-12T19:39:46 IST,92.00000
2020-03-12T19:40:05 IST,94.00000
2020-03-12T19:40:21 IST,94.00000
2020-03-12T19:40:53 IST,94.00000
2020-03-12T19:41:27 IST,94.00000
2020-03-12T19:43:36 IST,93.00000
2020-03-12T19:44:06 IST,94.00000
2020-03-12T19:44:59 IST,94.00000
2020-03-12T19:45:31 IST,93.00000
2020-03-12T19:46:03 IST,94.00000
2020-03-12T19:46:33 IST,94.00000
2020-03-12T19:47:08 IST,94.00000
2020-03-12T19:47:43 IST,94.00000
2020-03-12T19:48:16 IST,94.00000
2020-03-12T19:52:12 IST,94.00000
2020-03-12T19:52:42 IST,94.00000
2020-03-12T19:53:14 IST,94.00000
2020-03-12T19:53:30 IST,94.00000
2020-03-12T19:54:02 IST,94.00000
2020-03-12T19:54:20 IST,94.00000
2020-03-12T19:54:51 IST,94.00000
2020-03-12T19:55:22 IST,94.00000
