created_at,value
2019-08-21T20:12:27 IST,94.00000
2019-08-21T20:14:18 IST,19.00000
2019-08-21T20:15:51 IST,23.00000
2019-08-21T20:17:10 IST,50.00000
2019-08-21T20:20:19 IST,79.00000
2019-08-21T20:24:21 IST,93.00000
2019-08-21T20:25:54 IST,39.00000
2019-08-21T20:33:40 IST,95.00000
2019-08-21T20:35:29 IST,95.00000
2019-08-21T20:36:15 IST,95.00000
2019-08-21T20:36:30 IST,95.00000
2019-08-21T20:36:46 IST,94.00000
2019-08-21T20:37:32 IST,94.00000
2019-08-21T20:38:18 IST,94.00000
2019-08-21T20:38:50 IST,94.00000
2019-08-21T20:39:51 IST,94.00000
2019-08-21T20:40:07 IST,94.00000
2019-08-21T20:40:22 IST,94.00000
2019-08-21T20:42:27 IST,94.00000
2019-08-21T20:45:56 IST,94.00000
2019-08-21T20:47:12 IST,94.00000
2019-08-21T20:47:44 IST,94.00000
2019-08-21T20:48:29 IST,94.00000
2019-08-21T20:49:16 IST,94.00000
2019-08-21T20:49:47 IST,94.00000
2019-08-21T20:50:33 IST,94.00000
2019-08-21T20:51:19 IST,94.00000
2019-08-21T20:52:06 IST,93.00000
2019-08-21T20:52:52 IST,94.00000
2019-08-21T20:53:38 IST,94.00000
2019-08-21T20:54:24 IST,94.00000
2019-08-21T20:54:40 IST,94.00000
2019-08-21T20:55:26 IST,94.00000
2019-08-21T20:56:12 IST,94.00000
2019-08-21T20:57:15 IST,94.00000
2019-08-21T20:59:04 IST,29.00000
2019-08-21T20:59:20 IST,35.00000
2019-08-21T21:00:53 IST,61.00000
2019-08-21T21:02:26 IST,80.00000
2019-08-21T21:02:42 IST,81.00000
2019-08-21T21:04:15 IST,87.00000
2019-08-21T21:05:02 IST,92.00000
2019-08-21T21:05:48 IST,94.00000
2019-08-21T21:06:19 IST,94.00000
2019-08-21T21:06:49 IST,94.00000
2019-08-21T21:07:36 IST,94.00000
2019-08-21T21:08:07 IST,94.00000
2019-08-21T21:08:52 IST,94.00000
2019-08-21T21:09:39 IST,94.00000
2019-08-21T21:11:11 IST,93.00000
2019-08-21T21:11:58 IST,93.00000
2019-08-21T21:12:29 IST,93.00000
2019-08-21T21:13:15 IST,93.00000
2019-08-21T21:14:02 IST,93.00000
2019-08-21T21:14:47 IST,94.00000
2019-08-21T21:15:34 IST,94.00000
2019-08-21T21:16:21 IST,94.00000
2019-08-21T21:16:51 IST,94.00000
2019-08-21T21:17:37 IST,94.00000
2019-08-21T21:18:54 IST,93.00000
2019-08-21T21:19:24 IST,93.00000
2019-08-21T21:20:42 IST,93.00000
2019-08-21T21:21:28 IST,93.00000
2019-08-21T21:22:14 IST,93.00000
2019-08-21T21:23:17 IST,94.00000
2019-08-21T21:24:03 IST,94.00000
2019-08-21T21:24:34 IST,94.00000
2019-08-21T21:25:21 IST,93.00000
2019-08-21T21:26:37 IST,93.00000
2019-08-21T21:27:08 IST,93.00000
2019-08-21T21:28:25 IST,93.00000
2019-08-21T21:28:56 IST,93.00000
2019-08-21T21:29:57 IST,93.00000
2019-08-21T21:30:29 IST,93.00000
2019-08-21T21:31:46 IST,93.00000
2019-08-21T21:32:32 IST,93.00000
2019-08-21T21:33:18 IST,93.00000
2019-08-21T21:33:34 IST,93.00000
2019-08-21T21:34:05 IST,93.00000
2019-08-21T21:34:35 IST,93.00000
2019-08-21T21:35:21 IST,93.00000
2019-08-21T21:36:08 IST,93.00000
2019-08-21T21:36:38 IST,93.00000
2019-08-21T21:37:24 IST,93.00000
2019-08-21T21:38:26 IST,93.00000
2019-08-21T21:39:13 IST,93.00000
2019-08-21T21:40:00 IST,93.00000
2019-08-21T21:40:31 IST,93.00000
2019-08-21T21:41:48 IST,93.00000
2019-08-21T21:42:35 IST,93.00000
2019-08-21T21:44:55 IST,93.00000
2019-08-21T21:45:26 IST,93.00000
2019-08-21T21:46:13 IST,93.00000
2019-08-21T21:47:14 IST,93.00000
2019-08-21T21:48:02 IST,93.00000
2019-08-21T21:48:49 IST,93.00000
2019-08-21T21:49:36 IST,93.00000
2019-08-21T21:50:07 IST,93.00000
2019-08-21T21:50:38 IST,93.00000
2019-08-21T21:51:08 IST,93.00000
2019-08-21T21:51:55 IST,93.00000
2019-08-21T21:52:40 IST,93.00000
2019-08-21T21:53:11 IST,93.00000
2019-08-21T21:53:57 IST,93.00000
2019-08-21T21:54:28 IST,93.00000
2019-08-21T21:54:59 IST,93.00000
2019-08-21T21:55:29 IST,93.00000
2019-08-21T21:56:01 IST,93.00000
2019-08-21T21:56:31 IST,93.00000
2019-08-21T21:57:02 IST,93.00000
2019-08-21T21:57:33 IST,93.00000
2019-08-21T21:57:48 IST,93.00000
2019-08-21T21:59:20 IST,93.00000
2019-08-21T21:59:51 IST,93.00000
2019-08-21T22:00:22 IST,93.00000
2019-08-21T22:01:24 IST,93.00000
2019-08-21T22:01:55 IST,93.00000
2019-08-21T22:02:42 IST,93.00000
2019-08-21T22:03:30 IST,93.00000
2019-08-21T22:04:16 IST,93.00000
2019-08-21T22:05:18 IST,93.00000
2019-08-21T22:05:48 IST,93.00000
2019-08-21T22:06:19 IST,93.00000
2019-08-21T22:07:06 IST,93.00000
2019-08-21T22:07:37 IST,93.00000
2019-08-21T22:08:23 IST,93.00000
2019-08-21T22:09:09 IST,93.00000
2019-08-21T22:09:40 IST,93.00000
2019-08-21T22:10:43 IST,93.00000
2019-08-21T22:11:13 IST,93.00000
2019-08-21T22:11:44 IST,93.00000
2019-08-21T22:12:15 IST,93.00000
2019-08-21T22:13:03 IST,93.00000
2019-08-21T22:14:35 IST,93.00000
2019-08-21T22:15:06 IST,93.00000
2019-08-21T22:15:53 IST,93.00000
2019-08-21T22:16:08 IST,93.00000
2019-08-21T22:17:25 IST,93.00000
2019-08-21T22:17:56 IST,93.00000
2019-08-21T22:18:27 IST,93.00000
2019-08-21T22:18:57 IST,93.00000
2019-08-21T22:19:28 IST,93.00000
2019-08-21T22:20:15 IST,93.00000
2019-08-21T22:21:01 IST,93.00000
2019-08-21T22:21:48 IST,93.00000
2019-08-21T22:22:35 IST,93.00000
2019-08-21T22:23:06 IST,93.00000
2019-08-21T22:23:52 IST,93.00000
2019-08-21T22:24:23 IST,93.00000
2019-08-21T22:25:25 IST,93.00000
2019-08-21T22:26:11 IST,93.00000
