created_at,value
2019-08-21T20:12:42 IST,21.00000
2019-08-21T20:14:33 IST,55.00000
2019-08-21T20:16:06 IST,38.00000
2019-08-21T20:17:25 IST,29.00000
2019-08-21T20:20:34 IST,23.00000
2019-08-21T20:23:06 IST,22.00000
2019-08-21T20:24:36 IST,23.00000
2019-08-21T20:26:09 IST,37.00000
2019-08-21T20:32:54 IST,22.00000
2019-08-21T20:34:11 IST,22.00000
2019-08-21T20:34:43 IST,22.00000
2019-08-21T20:35:13 IST,22.00000
2019-08-21T20:35:44 IST,22.00000
2019-08-21T20:36:00 IST,21.00000
2019-08-21T20:37:17 IST,21.00000
2019-08-21T20:38:03 IST,21.00000
2019-08-21T20:39:36 IST,21.00000
2019-08-21T20:40:53 IST,21.00000
2019-08-21T20:41:25 IST,21.00000
2019-08-21T20:41:41 IST,21.00000
2019-08-21T20:45:41 IST,21.00000
2019-08-21T20:46:26 IST,21.00000
2019-08-21T20:46:57 IST,21.00000
2019-08-21T20:47:28 IST,21.00000
2019-08-21T20:48:14 IST,21.00000
2019-08-21T20:48:45 IST,21.00000
2019-08-21T20:50:02 IST,21.00000
2019-08-21T20:50:48 IST,21.00000
2019-08-21T20:51:35 IST,21.00000
2019-08-21T20:53:08 IST,21.00000
2019-08-21T20:53:53 IST,21.00000
2019-08-21T20:54:55 IST,21.00000
2019-08-21T20:55:41 IST,21.00000
2019-08-21T20:56:28 IST,21.00000
2019-08-21T20:57:31 IST,21.00000
2019-08-21T20:58:17 IST,28.00000
2019-08-21T20:59:50 IST,34.00000
2019-08-21T21:01:08 IST,26.00000
2019-08-21T21:01:24 IST,25.00000
2019-08-21T21:01:40 IST,25.00000
2019-08-21T21:02:57 IST,23.00000
2019-08-21T21:04:31 IST,22.00000
2019-08-21T21:05:17 IST,21.00000
2019-08-21T21:07:05 IST,21.00000
2019-08-21T21:08:22 IST,21.00000
2019-08-21T21:09:08 IST,21.00000
2019-08-21T21:09:54 IST,21.00000
2019-08-21T21:10:41 IST,20.00000
2019-08-21T21:11:27 IST,20.00000
2019-08-21T21:12:14 IST,20.00000
2019-08-21T21:12:45 IST,20.00000
2019-08-21T21:13:31 IST,20.00000
2019-08-21T21:14:17 IST,20.00000
2019-08-21T21:15:03 IST,21.00000
2019-08-21T21:15:50 IST,21.00000
2019-08-21T21:17:06 IST,21.00000
2019-08-21T21:17:52 IST,21.00000
2019-08-21T21:18:23 IST,20.00000
2019-08-21T21:19:40 IST,21.00000
2019-08-21T21:19:55 IST,21.00000
2019-08-21T21:20:57 IST,20.00000
2019-08-21T21:21:43 IST,20.00000
2019-08-21T21:22:30 IST,21.00000
2019-08-21T21:23:32 IST,21.00000
2019-08-21T21:24:19 IST,20.00000
2019-08-21T21:24:49 IST,20.00000
2019-08-21T21:25:36 IST,20.00000
2019-08-21T21:26:07 IST,20.00000
2019-08-21T21:26:53 IST,20.00000
2019-08-21T21:27:24 IST,20.00000
2019-08-21T21:27:54 IST,20.00000
2019-08-21T21:29:12 IST,20.00000
2019-08-21T21:29:27 IST,20.00000
2019-08-21T21:30:44 IST,20.00000
2019-08-21T21:31:15 IST,20.00000
2019-08-21T21:32:02 IST,20.00000
2019-08-21T21:32:47 IST,20.00000
2019-08-21T21:34:50 IST,20.00000
2019-08-21T21:35:36 IST,20.00000
2019-08-21T21:36:23 IST,20.00000
2019-08-21T21:36:53 IST,20.00000
2019-08-21T21:37:40 IST,20.00000
2019-08-21T21:38:11 IST,20.00000
2019-08-21T21:38:42 IST,20.00000
2019-08-21T21:39:44 IST,20.00000
2019-08-21T21:41:01 IST,20.00000
2019-08-21T21:41:32 IST,20.00000
2019-08-21T21:42:20 IST,20.00000
2019-08-21T21:43:06 IST,20.00000
2019-08-21T21:43:37 IST,20.00000
2019-08-21T21:44:08 IST,20.00000
2019-08-21T21:44:39 IST,20.00000
2019-08-21T21:45:10 IST,20.00000
2019-08-21T21:45:41 IST,20.00000
2019-08-21T21:46:29 IST,20.00000
2019-08-21T21:46:59 IST,20.00000
2019-08-21T21:47:30 IST,20.00000
2019-08-21T21:48:18 IST,20.00000
2019-08-21T21:49:05 IST,20.00000
2019-08-21T21:51:24 IST,20.00000
2019-08-21T21:53:26 IST,20.00000
2019-08-21T21:55:14 IST,20.00000
2019-08-21T21:56:16 IST,20.00000
2019-08-21T21:58:18 IST,20.00000
2019-08-21T21:58:49 IST,19.00000
2019-08-21T22:00:38 IST,19.00000
2019-08-21T22:01:09 IST,20.00000
2019-08-21T22:01:40 IST,20.00000
2019-08-21T22:02:11 IST,20.00000
2019-08-21T22:02:58 IST,20.00000
2019-08-21T22:03:45 IST,19.00000
2019-08-21T22:04:31 IST,19.00000
2019-08-21T22:05:02 IST,19.00000
2019-08-21T22:05:33 IST,19.00000
2019-08-21T22:06:34 IST,19.00000
2019-08-21T22:07:52 IST,19.00000
2019-08-21T22:08:39 IST,19.00000
2019-08-21T22:08:54 IST,19.00000
2019-08-21T22:10:11 IST,20.00000
2019-08-21T22:10:58 IST,20.00000
2019-08-21T22:11:29 IST,20.00000
2019-08-21T22:12:31 IST,19.00000
2019-08-21T22:13:18 IST,20.00000
2019-08-21T22:13:49 IST,19.00000
2019-08-21T22:14:20 IST,19.00000
2019-08-21T22:14:50 IST,19.00000
2019-08-21T22:15:21 IST,19.00000
2019-08-21T22:16:39 IST,19.00000
2019-08-21T22:17:10 IST,19.00000
2019-08-21T22:19:43 IST,19.00000
2019-08-21T22:20:30 IST,19.00000
2019-08-21T22:21:17 IST,19.00000
2019-08-21T22:22:03 IST,19.00000
2019-08-21T22:23:22 IST,19.00000
2019-08-21T22:24:54 IST,20.00000
